split,dataset,seed,source,operator,k,ordering,n,max_linf,mean_abs,pred_changes
grid,HAPT,1,M2,late_mean,8,reverse,3162,1.1920928955078125e-07,2.770926045798339e-09,0
grid,HAPT,1,M2,late_mean,8,shuffle_A,3162,0.0,0.0,0
grid,HAPT,1,M2,late_mean,8,shuffle_B,3162,1.1920928955078125e-07,2.2115783187804114e-09,0
grid,HAPT,1,M2,cpsa,8,reverse,3162,2.980232238769531e-07,2.117073741582534e-09,0
grid,HAPT,1,M2,cpsa,8,shuffle_A,3162,0.0,0.0,0
grid,HAPT,1,M2,cpsa,8,shuffle_B,3162,2.980232238769531e-07,3.802468625832265e-09,0
grid,HAPT,1,M2,late_product,16,reverse,3162,2.562999725341797e-06,3.678510517279731e-09,0
grid,HAPT,1,M2,late_product,16,shuffle_A,3162,1.1324882507324219e-06,1.757264264471921e-09,0
grid,HAPT,1,M2,late_product,16,shuffle_B,3162,2.5033950805664062e-06,3.073720161068649e-09,0
grid,HAPT,1,M2,late_mean,16,reverse,3162,1.1920928955078125e-07,2.483921484007905e-09,0
grid,HAPT,1,M2,late_mean,16,shuffle_A,3162,1.1920928955078125e-07,7.450160983084797e-10,0
grid,HAPT,1,M2,late_mean,16,shuffle_B,3162,1.1920928955078125e-07,2.3292614104783707e-09,0
grid,HAPT,1,M2,cpsa,16,reverse,3162,2.980232238769531e-07,2.6797876170136684e-09,0
grid,HAPT,1,M2,cpsa,16,shuffle_A,3162,3.5762786865234375e-07,3.1045243255097923e-09,0
grid,HAPT,1,M2,cpsa,16,shuffle_B,3162,2.384185791015625e-07,2.548906105952454e-09,0
grid,HAPT,1,M2,late_product,32,reverse,3162,7.987022399902344e-06,4.175136180698051e-09,0
grid,HAPT,1,M2,late_product,32,shuffle_A,3162,5.9604644775390625e-06,3.270485059431377e-09,0
grid,HAPT,1,M2,late_product,32,shuffle_B,3162,0.0,0.0,0
grid,HAPT,1,M2,late_mean,32,reverse,3162,1.1920928955078125e-07,2.4770972217879138e-09,0
grid,HAPT,1,M2,late_mean,32,shuffle_A,3162,1.1920928955078125e-07,2.3758071962617746e-09,0
grid,HAPT,1,M2,late_mean,32,shuffle_B,3162,0.0,0.0,0
grid,HAPT,1,M2,cpsa,32,reverse,3162,4.76837158203125e-07,3.832694289676949e-09,0
grid,HAPT,1,M2,cpsa,32,shuffle_A,3162,4.172325134277344e-07,4.401708958808388e-09,0
grid,HAPT,1,M2,cpsa,32,shuffle_B,3162,0.0,0.0,0
grid,HAPT,1,M2,late_product,64,reverse,3162,1.3083219528198242e-05,4.5814421620378405e-09,0
grid,HAPT,1,M2,late_product,64,shuffle_A,3162,1.4841556549072266e-05,2.0696868051286637e-09,0
grid,HAPT,1,M2,late_product,64,shuffle_B,3162,1.3083219528198242e-05,4.831464975829033e-09,0
grid,HAPT,1,M2,late_mean,64,reverse,3162,1.1920928955078125e-07,2.4469565018223096e-09,0
grid,HAPT,1,M2,late_mean,64,shuffle_A,3162,1.1920928955078125e-07,5.532373372387076e-10,0
grid,HAPT,1,M2,late_mean,64,shuffle_B,3162,1.1920928955078125e-07,2.34507071770576e-09,0
grid,HAPT,1,M2,cpsa,64,reverse,3162,7.152557373046875e-07,4.324526701231321e-09,0
grid,HAPT,1,M2,cpsa,64,shuffle_A,3162,7.748603820800781e-07,4.518915894175077e-09,0
grid,HAPT,1,M2,cpsa,64,shuffle_B,3162,7.152557373046875e-07,4.277534739657777e-09,0
grid,HAPT,1,M2,late_product,100,reverse,3162,2.065300941467285e-05,5.29112476026669e-09,0
grid,HAPT,1,M2,late_product,100,shuffle_A,3162,0.0,0.0,0
grid,HAPT,1,M2,late_product,100,shuffle_B,3162,1.8775463104248047e-05,4.2419291900917045e-09,0
grid,HAPT,1,M2,late_mean,100,reverse,3162,1.1920928955078125e-07,2.260058766882537e-09,0
grid,HAPT,1,M2,late_mean,100,shuffle_A,3162,0.0,0.0,0
grid,HAPT,1,M2,late_mean,100,shuffle_B,3162,1.1920928955078125e-07,1.1042214664109283e-09,0
grid,HAPT,1,M2,cpsa,100,reverse,3162,8.940696716308594e-07,4.326446540933603e-09,0
grid,HAPT,1,M2,cpsa,100,shuffle_A,3162,0.0,0.0,0
grid,HAPT,1,M2,cpsa,100,shuffle_B,3162,7.152557373046875e-07,4.529209862269116e-09,0
grid,HAPT,2,M1,late_product,1,reverse,3162,0.0,0.0,0
grid,HAPT,2,M1,late_product,1,shuffle_A,3162,0.0,0.0,0
grid,HAPT,2,M1,late_product,1,shuffle_B,3162,0.0,0.0,0
grid,HAPT,2,M1,late_mean,1,reverse,3162,0.0,0.0,0
grid,HAPT,2,M1,late_mean,1,shuffle_A,3162,0.0,0.0,0
grid,HAPT,2,M1,late_mean,1,shuffle_B,3162,0.0,0.0,0
grid,HAPT,2,M1,cpsa,1,reverse,3162,0.0,0.0,0
grid,HAPT,2,M1,cpsa,1,shuffle_A,3162,0.0,0.0,0
grid,HAPT,2,M1,cpsa,1,shuffle_B,3162,0.0,0.0,0
grid,HAPT,2,M1,late_product,2,reverse,3162,2.980232238769531e-07,5.383368448413658e-10,0
grid,HAPT,2,M1,late_product,2,shuffle_A,3162,2.980232238769531e-07,5.383368448413658e-10,0
grid,HAPT,2,M1,late_product,2,shuffle_B,3162,2.980232238769531e-07,5.383368448413658e-10,0
grid,HAPT,2,M1,late_mean,2,reverse,3162,5.960464477539063e-08,2.6776224808484387e-09,0
grid,HAPT,2,M1,late_mean,2,shuffle_A,3162,5.960464477539063e-08,2.6776224808484387e-09,0
grid,HAPT,2,M1,late_mean,2,shuffle_B,3162,5.960464477539063e-08,2.6776224808484387e-09,0
grid,HAPT,2,M1,cpsa,2,reverse,3162,1.7881393432617188e-07,2.2842104571986096e-09,0
grid,HAPT,2,M1,cpsa,2,shuffle_A,3162,1.7881393432617188e-07,2.2842104571986096e-09,0
grid,HAPT,2,M1,cpsa,2,shuffle_B,3162,1.7881393432617188e-07,2.2842104571986096e-09,0
grid,HAPT,2,M1,late_product,3,reverse,3162,4.172325134277344e-07,5.815890999031951e-10,0
grid,HAPT,2,M1,late_product,3,shuffle_A,3162,4.172325134277344e-07,5.815890999031951e-10,0
grid,HAPT,2,M1,late_product,3,shuffle_B,3162,4.172325134277344e-07,5.815890999031951e-10,0
grid,HAPT,2,M1,late_mean,3,reverse,3162,1.1920928955078125e-07,2.9692257579243386e-09,0
grid,HAPT,2,M1,late_mean,3,shuffle_A,3162,1.1920928955078125e-07,2.9692257579243386e-09,0
grid,HAPT,2,M1,late_mean,3,shuffle_B,3162,1.1920928955078125e-07,2.9692257579243386e-09,0
grid,HAPT,2,M1,cpsa,3,reverse,3162,2.384185791015625e-07,3.4190873465537476e-09,0
grid,HAPT,2,M1,cpsa,3,shuffle_A,3162,2.384185791015625e-07,3.4190873465537476e-09,0
grid,HAPT,2,M1,cpsa,3,shuffle_B,3162,2.384185791015625e-07,3.4190873465537476e-09,0
grid,HAPT,2,M1,late_product,5,reverse,3162,7.152557373046875e-07,6.530701652942382e-10,0
grid,HAPT,2,M1,late_product,5,shuffle_A,3162,4.76837158203125e-07,3.7711564490534916e-10,0
grid,HAPT,2,M1,late_product,5,shuffle_B,3162,7.152557373046875e-07,6.530701652942382e-10,0
grid,HAPT,2,M1,late_mean,5,reverse,3162,5.960464477539063e-08,1.891966909606519e-09,0
grid,HAPT,2,M1,late_mean,5,shuffle_A,3162,5.960464477539063e-08,8.665516661533716e-10,0
grid,HAPT,2,M1,late_mean,5,shuffle_B,3162,5.960464477539063e-08,1.878362616007296e-09,0
grid,HAPT,2,M1,cpsa,5,reverse,3162,2.384185791015625e-07,1.4973755845658079e-09,0
grid,HAPT,2,M1,cpsa,5,shuffle_A,3162,2.384185791015625e-07,1.3648940997996218e-09,0
grid,HAPT,2,M1,cpsa,5,shuffle_B,3162,2.384185791015625e-07,2.3812781154939057e-09,0
grid,HAPT,2,M1,late_product,8,reverse,3162,8.940696716308594e-07,7.009407253905371e-10,0
grid,HAPT,2,M1,late_product,8,shuffle_A,3162,0.0,0.0,0
grid,HAPT,2,M1,late_product,8,shuffle_B,3162,4.172325134277344e-07,3.0389209532051315e-10,0
grid,HAPT,2,M1,late_mean,8,reverse,3162,1.1920928955078125e-07,2.554854523407625e-09,0
grid,HAPT,2,M1,late_mean,8,shuffle_A,3162,0.0,0.0,0
grid,HAPT,2,M1,late_mean,8,shuffle_B,3162,5.960464477539063e-08,3.362472758387807e-10,0
grid,HAPT,2,M1,cpsa,8,reverse,3162,2.384185791015625e-07,1.116103910207525e-09,0
grid,HAPT,2,M1,cpsa,8,shuffle_A,3162,0.0,0.0,0
grid,HAPT,2,M1,cpsa,8,shuffle_B,3162,2.384185791015625e-07,2.7487345946043357e-09,0
grid,HAPT,2,M1,late_product,16,reverse,3162,1.2814998626708984e-06,6.996555622370145e-10,0
grid,HAPT,2,M1,late_product,16,shuffle_A,3162,1.2814998626708984e-06,2.8019469241322757e-10,0
grid,HAPT,2,M1,late_product,16,shuffle_B,3162,1.2814998626708984e-06,2.8019469241322757e-10,0
grid,HAPT,2,M1,late_mean,16,reverse,3162,1.1920928955078125e-07,2.172209308423769e-09,0
grid,HAPT,2,M1,late_mean,16,shuffle_A,3162,5.960464477539063e-08,3.6137666133832695e-10,0
grid,HAPT,2,M1,late_mean,16,shuffle_B,3162,5.960464477539063e-08,3.6137666133832695e-10,0
grid,HAPT,2,M1,cpsa,16,reverse,3162,2.384185791015625e-07,1.321706478558028e-09,0
grid,HAPT,2,M1,cpsa,16,shuffle_A,3162,2.384185791015625e-07,1.5481871045464108e-09,0
grid,HAPT,2,M1,cpsa,16,shuffle_B,3162,2.384185791015625e-07,1.5481871045464108e-09,0
grid,HAPT,2,M1,late_product,32,reverse,3162,2.4437904357910156e-06,9.53876660670762e-10,0
grid,HAPT,2,M1,late_product,32,shuffle_A,3162,2.4437904357910156e-06,9.850307098486031e-10,0
grid,HAPT,2,M1,late_product,32,shuffle_B,3162,2.4437904357910156e-06,9.53876660670762e-10,0
grid,HAPT,2,M1,late_mean,32,reverse,3162,1.1920928955078125e-07,2.352852929863127e-09,0
grid,HAPT,2,M1,late_mean,32,shuffle_A,3162,1.1920928955078125e-07,2.2413909176019354e-09,0
grid,HAPT,2,M1,late_mean,32,shuffle_B,3162,1.1920928955078125e-07,2.273909779546e-09,0
grid,HAPT,2,M1,cpsa,32,reverse,3162,4.172325134277344e-07,1.5030784768012618e-09,0
grid,HAPT,2,M1,cpsa,32,shuffle_A,3162,4.172325134277344e-07,2.6682324849898784e-09,0
grid,HAPT,2,M1,cpsa,32,shuffle_B,3162,4.172325134277344e-07,1.636064083667585e-09,0
grid,HAPT,2,M1,late_product,64,reverse,3162,2.9802322387695312e-06,5.509674849196505e-10,0
grid,HAPT,2,M1,late_product,64,shuffle_A,3162,5.960464477539062e-07,4.31976472288268e-11,0
grid,HAPT,2,M1,late_product,64,shuffle_B,3162,2.2351741790771484e-06,5.375530074129484e-10,0
grid,HAPT,2,M1,late_mean,64,reverse,3162,1.1920928955078125e-07,2.212697392890984e-09,0
grid,HAPT,2,M1,late_mean,64,shuffle_A,3162,1.1920928955078125e-07,1.3767209215524375e-10,0
grid,HAPT,2,M1,late_mean,64,shuffle_B,3162,1.1920928955078125e-07,2.0785111830220497e-09,0
grid,HAPT,2,M1,cpsa,64,reverse,3162,7.152557373046875e-07,1.7378734247643538e-09,0
grid,HAPT,2,M1,cpsa,64,shuffle_A,3162,7.152557373046875e-07,2.887205803872544e-09,0
grid,HAPT,2,M1,cpsa,64,shuffle_B,3162,7.152557373046875e-07,2.6835300487692973e-09,0
grid,HAPT,2,M1,late_product,100,reverse,3162,1.6093254089355469e-06,2.8409205824386415e-10,0
grid,HAPT,2,M1,late_product,100,shuffle_A,3162,1.9669532775878906e-06,3.718867688826456e-10,0
grid,HAPT,2,M1,late_product,100,shuffle_B,3162,1.9669532775878906e-06,2.4389820259959876e-10,0
grid,HAPT,2,M1,late_mean,100,reverse,3162,1.1920928955078125e-07,2.2948179329608556e-09,0
grid,HAPT,2,M1,late_mean,100,shuffle_A,3162,1.1920928955078125e-07,2.2187088179143135e-09,0
grid,HAPT,2,M1,late_mean,100,shuffle_B,3162,1.1920928955078125e-07,2.1993869803893783e-09,0
grid,HAPT,2,M1,cpsa,100,reverse,3162,8.344650268554688e-07,1.7860017682957007e-09,0
grid,HAPT,2,M1,cpsa,100,shuffle_A,3162,8.344650268554688e-07,3.0254629251315727e-09,0
grid,HAPT,2,M1,cpsa,100,shuffle_B,3162,7.152557373046875e-07,1.7762664242521245e-09,0
grid,HAPT,2,M2,late_product,1,reverse,3162,0.0,0.0,0
grid,HAPT,2,M2,late_product,1,shuffle_A,3162,0.0,0.0,0
grid,HAPT,2,M2,late_product,1,shuffle_B,3162,0.0,0.0,0
grid,HAPT,2,M2,late_mean,1,reverse,3162,0.0,0.0,0
grid,HAPT,2,M2,late_mean,1,shuffle_A,3162,0.0,0.0,0
grid,HAPT,2,M2,late_mean,1,shuffle_B,3162,0.0,0.0,0
grid,HAPT,2,M2,cpsa,1,reverse,3162,0.0,0.0,0
grid,HAPT,2,M2,cpsa,1,shuffle_A,3162,0.0,0.0,0
grid,HAPT,2,M2,cpsa,1,shuffle_B,3162,0.0,0.0,0
grid,HAPT,2,M2,late_product,2,reverse,3162,3.427267074584961e-07,6.846099452913652e-10,0
grid,HAPT,2,M2,late_product,2,shuffle_B,3162,3.427267074584961e-07,6.846099452913652e-10,0
grid,HAPT,2,M2,late_mean,2,reverse,3162,5.960464477539063e-08,2.462157753881635e-09,0
grid,HAPT,2,M2,late_mean,2,shuffle_B,3162,5.960464477539063e-08,1.5914341370909098e-09,0
grid,HAPT,2,M2,cpsa,2,reverse,3162,2.384185791015625e-07,2.7944515657910372e-09,0
grid,HAPT,2,M2,cpsa,2,shuffle_B,3162,2.384185791015625e-07,2.7944515657910372e-09,0
grid,HAPT,2,M2,late_product,3,reverse,3162,7.152557373046875e-07,1.3098059568143373e-09,0
grid,HAPT,2,M2,late_product,3,shuffle_A,3162,7.152557373046875e-07,1.3098059568143373e-09,0
grid,HAPT,2,M2,late_product,3,shuffle_B,3162,0.0,0.0,0
grid,HAPT,2,M2,late_mean,3,reverse,3162,1.1920928955078125e-07,2.967332003964546e-09,0
grid,HAPT,2,M2,late_mean,3,shuffle_A,3162,1.1920928955078125e-07,2.967332003964546e-09,0
grid,HAPT,2,M2,late_mean,3,shuffle_B,3162,0.0,0.0,0
grid,HAPT,2,M2,cpsa,3,reverse,3162,2.384185791015625e-07,4.114978608389928e-09,0
grid,HAPT,2,M2,cpsa,3,shuffle_A,3162,2.384185791015625e-07,4.114978608389928e-09,0
grid,HAPT,2,M2,cpsa,3,shuffle_B,3162,0.0,0.0,0
grid,HAPT,2,M2,late_product,5,reverse,3162,9.834766387939453e-07,1.6075679591058881e-09,0
grid,HAPT,2,M2,late_product,5,shuffle_A,3162,0.0,0.0,0
grid,HAPT,2,M2,late_product,5,shuffle_B,3162,7.152557373046875e-07,1.2446455729723906e-09,0
grid,HAPT,2,M2,late_mean,5,reverse,3162,5.960464477539063e-08,2.1800143821195807e-09,0
grid,HAPT,2,M2,late_mean,5,shuffle_A,3162,0.0,0.0,0
grid,HAPT,2,M2,late_mean,5,shuffle_B,3162,1.1920928955078125e-07,2.0426858363023387e-09,0
grid,HAPT,2,M2,cpsa,5,reverse,3162,2.980232238769531e-07,2.443493302539822e-09,0
grid,HAPT,2,M2,cpsa,5,shuffle_A,3162,0.0,0.0,0
grid,HAPT,2,M2,cpsa,5,shuffle_B,3162,2.980232238769531e-07,3.385086686344375e-09,0
grid,HAPT,2,M2,late_product,8,reverse,3162,9.5367431640625e-07,2.101162167866934e-09,0
grid,HAPT,2,M2,late_product,8,shuffle_A,3162,0.0,0.0,0
grid,HAPT,2,M2,late_product,8,shuffle_B,3162,9.5367431640625e-07,1.7756227702486232e-09,0
grid,HAPT,2,M2,late_mean,8,reverse,3162,1.1920928955078125e-07,2.696764655708837e-09,0
grid,HAPT,2,M2,late_mean,8,shuffle_A,3162,0.0,0.0,0
grid,HAPT,2,M2,late_mean,8,shuffle_B,3162,1.1920928955078125e-07,2.1851796797190236e-09,0
grid,HAPT,2,M2,cpsa,8,reverse,3162,3.5762786865234375e-07,2.6333882382301637e-09,0
grid,HAPT,2,M2,cpsa,8,shuffle_A,3162,0.0,0.0,0
grid,HAPT,2,M2,cpsa,8,shuffle_B,3162,2.980232238769531e-07,4.092997642802974e-09,0
grid,HAPT,2,M2,late_product,16,reverse,3162,4.231929779052734e-06,3.0616033378664483e-09,0
grid,HAPT,2,M2,late_product,16,shuffle_A,3162,9.834766387939453e-07,1.2422380179625662e-09,0
grid,HAPT,2,M2,late_product,16,shuffle_B,3162,2.8014183044433594e-06,2.7459220594437455e-09,0
grid,HAPT,2,M2,late_mean,16,reverse,3162,1.1920928955078125e-07,2.4161195646740037e-09,0
grid,HAPT,2,M2,late_mean,16,shuffle_A,3162,1.1920928955078125e-07,7.132599726445562e-10,0
grid,HAPT,2,M2,late_mean,16,shuffle_B,3162,1.1920928955078125e-07,2.3049539784766736e-09,0
grid,HAPT,2,M2,cpsa,16,reverse,3162,2.980232238769531e-07,3.0737342391626043e-09,0
grid,HAPT,2,M2,cpsa,16,shuffle_A,3162,2.980232238769531e-07,3.2041814396029175e-09,0
grid,HAPT,2,M2,cpsa,16,shuffle_B,3162,2.384185791015625e-07,2.907078668182023e-09,0
grid,HAPT,2,M2,late_product,32,reverse,3162,3.933906555175781e-06,3.597941857727513e-09,0
grid,HAPT,2,M2,late_product,32,shuffle_A,3162,3.933906555175781e-06,3.1775383894532314e-09,0
grid,HAPT,2,M2,late_product,32,shuffle_B,3162,0.0,0.0,0
grid,HAPT,2,M2,late_mean,32,reverse,3162,1.1920928955078125e-07,2.4412510771015284e-09,0
grid,HAPT,2,M2,late_mean,32,shuffle_A,3162,1.1920928955078125e-07,2.4067288676336784e-09,0
grid,HAPT,2,M2,late_mean,32,shuffle_B,3162,0.0,0.0,0
grid,HAPT,2,M2,cpsa,32,reverse,3162,4.172325134277344e-07,4.21594759813878e-09,0
grid,HAPT,2,M2,cpsa,32,shuffle_A,3162,4.172325134277344e-07,4.483199193818149e-09,0
grid,HAPT,2,M2,cpsa,32,shuffle_B,3162,0.0,0.0,0
grid,HAPT,2,M2,late_product,64,reverse,3162,1.2755393981933594e-05,3.745731827825308e-09,0
grid,HAPT,2,M2,late_product,64,shuffle_A,3162,3.814697265625e-06,7.78942999250895e-10,0
grid,HAPT,2,M2,late_product,64,shuffle_B,3162,1.4603137969970703e-05,3.91079211270729e-09,0
grid,HAPT,2,M2,late_mean,64,reverse,3162,1.1920928955078125e-07,2.3977828644886074e-09,0
grid,HAPT,2,M2,late_mean,64,shuffle_A,3162,1.1920928955078125e-07,4.747927026558173e-10,0
grid,HAPT,2,M2,late_mean,64,shuffle_B,3162,1.1920928955078125e-07,2.3405336801884535e-09,0
grid,HAPT,2,M2,cpsa,64,reverse,3162,7.152557373046875e-07,4.755254412578316e-09,0
grid,HAPT,2,M2,cpsa,64,shuffle_A,3162,7.152557373046875e-07,4.855360320681092e-09,0
grid,HAPT,2,M2,cpsa,64,shuffle_B,3162,7.152557373046875e-07,4.679720742458671e-09,0
grid,HAPT,2,M2,late_product,100,reverse,3162,1.9818544387817383e-05,4.800510484200336e-09,0
grid,HAPT,2,M2,late_product,100,shuffle_A,3162,0.0,0.0,0
grid,HAPT,2,M2,late_product,100,shuffle_B,3162,2.524256706237793e-05,4.996505254901184e-09,0
grid,HAPT,2,M2,late_mean,100,reverse,3162,1.1920928955078125e-07,2.4105221781749962e-09,0
grid,HAPT,2,M2,late_mean,100,shuffle_A,3162,0.0,0.0,0
grid,HAPT,2,M2,late_mean,100,shuffle_B,3162,1.1920928955078125e-07,1.182637758540265e-09,0
grid,HAPT,2,M2,cpsa,100,reverse,3162,8.940696716308594e-07,5.110038201177048e-09,0
grid,HAPT,2,M2,cpsa,100,shuffle_A,3162,0.0,0.0,0
grid,HAPT,2,M2,cpsa,100,shuffle_B,3162,7.748603820800781e-07,5.296249281363379e-09,0
